,Fahrtnummer,Fahrzeugnummer,Buchungskreis,Abfahrtsdatum,Messung,Zug id,Abfahrtszeit,Ankunftszeit,Entfernung km,Passagieranzahl,Abfahrtsbahnhof,Ankunftsbahnhof,grund
22123,8746949726.0,6.0,XXXX,2020-07-27,3133.38,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22125,8746949726.0,8.0,XXXX,2020-07-27,2886.47,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22126,8746949726.0,9.0,XXXX,2020-07-27,2148.94,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22127,8746949726.0,10.0,XXXX,2020-07-27,818.43,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22128,8746949726.0,11.0,XXXX,2020-07-27,2118.63,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22129,8746949726.0,12.0,XXXX,2020-07-27,1175.52,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22130,8746949726.0,13.0,XXXX,2020-07-27,1980.74,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22131,8746949726.0,14.0,XXXX,2020-07-27,4940.87,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22132,8746949726.0,15.0,XXXX,2020-07-27,757.56,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22133,8746949726.0,16.0,XXXX,2020-07-27,3387.44,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22134,8746949726.0,17.0,XXXX,2020-07-27,1604.35,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22135,8746949726.0,18.0,XXXX,2020-07-27,2572.49,8746949726.0,2024-06-03 21:30:05,2024-06-03 23:51:05,155,51,South Evan,South Andrea,Buchungskreis could not be converted to numeric
22146,7373270158.0,1.0,XXXX,2022-12-07,2270.69,7373270158.0,2024-06-09 02:00:40,2024-06-09 03:27:40,376,162,Port Brian,Richardsontown,Buchungskreis could not be converted to numeric
22147,7373270158.0,2.0,XXXX,2022-12-07,3376.21,7373270158.0,2024-06-09 02:00:40,2024-06-09 03:27:40,376,162,Port Brian,Richardsontown,Buchungskreis could not be converted to numeric
22192,8421555542.0,1.0,XXXX,2022-08-24,4813.9,8421555542.0,2024-06-06 04:02:14,2024-06-06 06:09:14,812,287,Linhaven,Vincenthaven,Buchungskreis could not be converted to numeric
22193,8421555542.0,2.0,XXXX,2022-08-24,4618.63,8421555542.0,2024-06-06 04:02:14,2024-06-06 06:09:14,812,287,Linhaven,Vincenthaven,Buchungskreis could not be converted to numeric
22194,8421555542.0,3.0,XXXX,2022-08-24,1534.81,8421555542.0,2024-06-06 04:02:14,2024-06-06 06:09:14,812,American,Linhaven,Vincenthaven,Buchungskreis could not be converted to numeric
22195,8421555542.0,4.0,XXXX,2022-08-24,2604.93,8421555542.0,2024-06-06 04:02:14,2024-06-06 06:09:14,812,287,Linhaven,Vincenthaven,Buchungskreis could not be converted to numeric
22251,6066723839.0,1.0,XXXX,2021-01-25,3456.46,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22252,6066723839.0,2.0,XXXX,2021-01-25,4688.44,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22253,6066723839.0,3.0,XXXX,2021-01-25,3606.57,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22254,6066723839.0,4.0,XXXX,2021-01-25,732.35,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22255,6066723839.0,5.0,XXXX,2021-01-25,3839.35,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22256,6066723839.0,6.0,XXXX,2021-01-25,2546.66,6066723839.0,2024-05-29 12:22:08,2024-05-29 13:35:08,715,99,Nealberg,Lake Jerry,Buchungskreis could not be converted to numeric
22257,2629660021.0,1.0,XXXX,2024-03-19,4216.39,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22258,2629660021.0,2.0,XXXX,2024-03-19,1444.72,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22259,2629660021.0,3.0,XXXX,2024-03-19,4978.16,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22260,2629660021.0,4.0,XXXX,2024-03-19,2171.18,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22261,2629660021.0,5.0,XXXX,2024-03-19,4673.09,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22262,2629660021.0,6.0,XXXX,2024-03-19,1237.47,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22263,2629660021.0,7.0,XXXX,2024-03-19,4947.15,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22264,2629660021.0,8.0,XXXX,2024-03-19,4368.33,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22265,2629660021.0,9.0,XXXX,2024-03-19,1098.78,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22266,2629660021.0,10.0,XXXX,2024-03-19,3826.46,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22267,2629660021.0,11.0,XXXX,2024-03-19,3137.69,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22268,2629660021.0,12.0,XXXX,2024-03-19,2506.76,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22269,2629660021.0,13.0,XXXX,2024-03-19,954.68,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22270,2629660021.0,14.0,XXXX,2024-03-19,3602.97,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22271,2629660021.0,15.0,XXXX,2024-03-19,2725.37,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22272,2629660021.0,16.0,XXXX,2024-03-19,2340.99,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22273,2629660021.0,17.0,XXXX,2024-03-19,1550.75,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22274,2629660021.0,18.0,XXXX,2024-03-19,2220.94,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22275,2629660021.0,19.0,XXXX,2024-03-19,1013.17,2629660021.0,2024-06-12 09:42:40,2024-06-12 10:20:40,213,234,Howardmouth,Crystalmouth,Buchungskreis could not be converted to numeric
22615,1409420873.0,1.0,XXXX,2023-10-06,4530.87,1409420873.0,2024-05-31 08:04:13,2024-05-31 08:45:13,178,308,Jasonmouth,Riceland,Buchungskreis could not be converted to numeric
22616,1409420873.0,2.0,XXXX,2023-10-06,1853.51,1409420873.0,2024-05-31 08:04:13,2024-05-31 08:45:13,178,308,Jasonmouth,Riceland,Buchungskreis could not be converted to numeric
22617,1409420873.0,3.0,XXXX,2023-10-06,4127.49,1409420873.0,2024-05-31 08:04:13,2024-05-31 08:45:13,178,308,Jasonmouth,Riceland,Buchungskreis could not be converted to numeric
22618,1409420873.0,4.0,XXXX,2023-10-06,1029.42,1409420873.0,2024-05-31 08:04:13,2024-05-31 08:45:13,178,308,Jasonmouth,Riceland,Buchungskreis could not be converted to numeric
22620,1436536952.0,1.0,XXXX,2023-10-31,1834.09,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22621,1436536952.0,2.0,XXXX,2023-10-31,4254.01,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22623,1436536952.0,4.0,XXXX,2023-10-31,4764.15,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22624,1436536952.0,5.0,XXXX,2023-10-31,3574.95,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22625,1436536952.0,6.0,XXXX,2023-10-31,773.8,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22626,1436536952.0,7.0,XXXX,2023-10-31,2243.04,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22627,1436536952.0,8.0,XXXX,2023-10-31,4348.31,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22628,1436536952.0,9.0,XXXX,2023-10-31,3850.62,1436536952.0,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Buchungskreis could not be converted to numeric
22707,5448295688.0,1.0,XXXX,2021-12-11,834.52,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22708,5448295688.0,2.0,XXXX,2021-12-11,577.03,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22709,5448295688.0,3.0,XXXX,2021-12-11,1972.08,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22710,5448295688.0,4.0,XXXX,2021-12-11,3551.48,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22711,5448295688.0,5.0,XXXX,2021-12-11,1528.65,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22712,5448295688.0,6.0,XXXX,2021-12-11,1143.77,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22713,5448295688.0,7.0,XXXX,2021-12-11,1202.61,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22714,5448295688.0,8.0,XXXX,2021-12-11,1383.33,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22715,5448295688.0,9.0,XXXX,2021-12-11,2064.43,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22716,5448295688.0,10.0,XXXX,2021-12-11,3041.35,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22717,5448295688.0,11.0,XXXX,2021-12-11,1252.65,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22718,5448295688.0,12.0,XXXX,2021-12-11,3103.81,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22719,5448295688.0,13.0,XXXX,2021-12-11,1812.65,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22720,5448295688.0,14.0,XXXX,2021-12-11,4113.48,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22721,5448295688.0,15.0,XXXX,2021-12-11,4721.5,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22722,5448295688.0,16.0,XXXX,2021-12-11,583.68,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22723,5448295688.0,17.0,XXXX,2021-12-11,3554.81,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22724,5448295688.0,18.0,XXXX,2021-12-11,3875.39,5448295688.0,2024-05-31 10:26:31,2024-05-31 12:08:31,911,110,Nicholaston,Sextonberg,Buchungskreis could not be converted to numeric
22725,3998485163.0,1.0,XXXX,2023-12-17,2795.33,3998485163.0,2024-06-06 10:57:21,2024-06-06 11:31:21,881,366,Sandersfort,East Amandaview,Buchungskreis could not be converted to numeric
22726,3998485163.0,2.0,XXXX,2023-12-17,1659.5,3998485163.0,2024-06-06 10:57:21,2024-06-06 11:31:21,881,366,Sandersfort,East Amandaview,Buchungskreis could not be converted to numeric
22819,6802899960.0,1.0,XXXX,2021-03-24,1175.49,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22820,6802899960.0,2.0,XXXX,2021-03-24,525.59,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22821,6802899960.0,3.0,XXXX,2021-03-24,4679.01,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22822,6802899960.0,4.0,XXXX,2021-03-24,4563.54,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22823,6802899960.0,5.0,XXXX,2021-03-24,2821.85,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22824,6802899960.0,6.0,XXXX,2021-03-24,845.7,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22825,6802899960.0,7.0,XXXX,2021-03-24,4057.24,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22826,6802899960.0,8.0,XXXX,2021-03-24,3284.3,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22827,6802899960.0,9.0,XXXX,2021-03-24,778.59,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22828,6802899960.0,10.0,XXXX,2021-03-24,3044.52,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22829,6802899960.0,11.0,XXXX,2021-03-24,3802.67,6802899960.0,2024-06-18 17:11:34,2024-06-18 20:25:34,968,114,Scottton,Guerreroshire,Buchungskreis could not be converted to numeric
22830,7518193170.0,1.0,XXXX,2024-05-04,1628.28,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22831,7518193170.0,2.0,XXXX,2024-05-04,3193.24,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22832,7518193170.0,3.0,XXXX,2024-05-04,2171.05,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22833,7518193170.0,4.0,XXXX,2024-05-04,2581.51,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22834,7518193170.0,5.0,XXXX,2024-05-04,3913.34,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22835,7518193170.0,6.0,XXXX,2024-05-04,3244.73,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22836,7518193170.0,7.0,XXXX,2024-05-04,3790.25,7518193170.0,2024-06-19 17:18:18,2024-06-19 19:04:18,583,266,South John,West Bethanyport,Buchungskreis could not be converted to numeric
22837,7602965148.0,1.0,XXXX,2021-09-19,913.99,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22838,7602965148.0,2.0,XXXX,2021-09-19,2891.25,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22839,7602965148.0,3.0,XXXX,2021-09-19,1284.1,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22840,7602965148.0,4.0,XXXX,2021-09-19,2211.95,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22841,7602965148.0,5.0,XXXX,2021-09-19,4458.31,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22842,7602965148.0,6.0,XXXX,2021-09-19,4156.7,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22843,7602965148.0,7.0,XXXX,2021-09-19,1057.1,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22845,7602965148.0,9.0,XXXX,2021-09-19,1039.04,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22846,7602965148.0,10.0,XXXX,2021-09-19,1961.94,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22847,7602965148.0,11.0,XXXX,2021-09-19,1758.88,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22848,7602965148.0,12.0,XXXX,2021-09-19,3797.29,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22849,7602965148.0,13.0,XXXX,2021-09-19,3162.64,7602965148.0,2024-06-13 10:40:40,2024-06-13 13:04:40,790,318,South Jeffrey,East Justinchester,Buchungskreis could not be converted to numeric
22891,309160810.0,1.0,XXXX,2023-12-07,1352.28,309160810.0,2024-06-15 01:30:44,2024-06-15 02:49:44,788,234,South Robertbury,Johnsonstad,Buchungskreis could not be converted to numeric
22892,309160810.0,2.0,XXXX,2023-12-07,4224.51,309160810.0,2024-06-15 01:30:44,2024-06-15 02:49:44,788,234,South Robertbury,Johnsonstad,Buchungskreis could not be converted to numeric
22893,309160810.0,3.0,XXXX,2023-12-07,2187.07,309160810.0,2024-06-15 01:30:44,2024-06-15 02:49:44,788,234,South Robertbury,Johnsonstad,Buchungskreis could not be converted to numeric
22894,309160810.0,4.0,XXXX,2023-12-07,3225.54,309160810.0,2024-06-15 01:30:44,2024-06-15 02:49:44,788,234,South Robertbury,Johnsonstad,Buchungskreis could not be converted to numeric
